Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch4_HbO;Ch4_HbR;Ch5_HbO;Ch5_HbR;Ch6_HbO;Ch6_HbR;Ch7_HbO;Ch7_HbR;Ch8_HbO;Ch8_HbR
S;5.4;0.0775133627551714;0.9866679090621298;-0.5392049654785467;0.1707515354529141;1.3931509713128918;2.328731303650895;-2.9426394296230445;-0.24829596301666434;-0.3573400005343679;0.41033170275335085;-2.388738359931283;-1.8574571940405251;-0.12328959720798416;0.6633436696051151;-1.2899320041357094;-0.4928960449090263
S;5.5;0.06380987163544916;0.99498123054894;-0.5323151454405171;0.18383362504265488;1.4000546581074396;2.343780514478003;-2.8725158027166238;-0.21104758077857877;-0.35880456886326684;0.41360883644325774;-2.32491701731019;-1.7850604053648143;-0.14433643978279465;0.6585926955702601;-1.2845868160721068;-0.4868601018597547
S;5.6;0.053651222522761444;1.0045548441269547;-0.5233236793462819;0.1969485886598754;1.4079898793424732;2.3580130689361436;-2.8081565521360776;-0.176190495125903;-0.35888916458134545;0.4170903337574492;-2.2663545610750244;-1.7202404118139727;-0.16158811431934428;0.6560153563420617;-1.2788755584129832;-0.4809486372054499
S;5.7;0.04771616850542415;1.0156873959999424;-0.5124592587686667;0.20998087691731726;1.4169620362453994;2.3710251174267194;-2.751597013850768;-0.1445323331632915;-0.35762136464393635;0.42078421835674273;-2.2155178114483274;-1.6656590774416289;-0.17425599635548794;0.6563965704249097;-1.2738444299311422;-0.47526230791986235
S;5.8;0.047097448068493364;1.028877066337778;-0.49966750224431244;0.22288458921705256;1.4270214305406235;2.382300460811118;-2.7057194257415347;-0.1171083484374309;-0.3549140477795252;0.4247773497954359;-2.1755709640811567;-1.6249068816084504;-0.18111159064440363;0.6607999078876254;-1.2705746203519133;-0.469993075962579
S;5.9;0.052791280659569395;1.0445771322028485;-0.4849518250287872;0.2356012805949934;1.4382095083444888;2.3913492280600535;-2.673190127715811;-0.09488833105176475;-0.35070922890904477;0.42913530583420556;-2.1494689003818;-1.6013068187304702;-0.1810367561670203;0.6702150478202398;-1.2701066806840746;-0.46530334625249625
S;6.0;0.0643533814053967;1.0625387117139997;-0.46843970440951566;0.24809977433908514;1.450468310799863;2.398354021880036;-2.652656386572094;-0.07743217581543416;-0.3450170164013411;0.43384167555912434;-2.1358841652277434;-1.5933021632977349;-0.17453037395344007;0.68417958233961;-1.2719912564095996;-0.4610956341151753
S;6.1;0.08098064180211217;1.082337448578028;-0.45020102112391314;0.2603844665242301;1.4637111738260966;2.403686301905248;-2.6417031070006765;-0.06390142768281581;-0.3378340850488524;0.4388827382883189;-2.1323040207777932;-1.5980329518719545;-0.1624928371139096;0.7018320662453048;-1.275320663576741;-0.4572368194642902
S;6.2;0.1018640538662332;1.103556501731933;-0.43062026361990924;0.2723610796604987;1.4778670982496642;2.407634859083804;-2.6381890610206273;-0.05363144217489069;-0.3292937593671894;0.44414494156498296;-2.1366323136410763;-1.6129380118802112;-0.1458474109422756;0.7224414749976851;-1.2794992037882529;-0.4534914112969246
S;6.3;0.12598528417033528;1.1256777308978134;-0.4101079718853615;0.28393817578474323;1.4928457507089625;2.4105789655982557;-2.6394014465223066;-0.04575754848379532;-0.31954445904060513;0.44950141481552297;-2.1461726887976837;-1.634766682235715;-0.12575108597082263;0.7450718991623357;-1.2837332154581538;-0.44958737372769786
S;6.4;0.1530701045867211;1.1485371922881868;-0.38854494809001316;0.2951602798029054;1.5085741635918009;2.4126611579030044;-2.6444038039644724;-0.039911928716540146;-0.30852419365072414;0.4550060743456177;-2.1599132496564675;-1.662442173987304;-0.10249584656569821;0.7693560764111644;-1.287610481811706;-0.44557205631955843
S;6.5;0.18303563963529257;1.1720682555783957;-0.36580962738448797;0.3060645249881917;1.524997087295846;2.4139301420839905;-2.6528434814831776;-0.03593051965605376;-0.2961790988127415;0.46071189689469527;-2.177442378458501;-1.695561253879526;-0.07616353030111123;0.7951283138128811;-1.2909368402327832;-0.44152446282432556
