Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch5_HbO;Ch5_HbR
B;151.5;0.02554693918838069;-0.01888161567436164;-0.05315288084202363;-0.5698576778044897;0.255637759671302;-0.3415109604537321;3.4066159945928547;-1.7283107141930447
B;151.6;0.05008233699938813;-0.007715747190319533;-0.10868789016312919;-0.5814487081885433;0.2491452552706903;-0.35054737989283424;3.3353971627114127;-1.7196220595963023
B;151.7;0.07719366536450956;0.0037457154807309934;-0.16319096542014622;-0.5930200945859463;0.24400026544864417;-0.3594489078254064;3.2684406574218965;-1.7092766515961166
B;151.8;0.1075012276729268;0.0155660506526214;-0.21646610244443742;-0.6045493571498781;0.2405701731438583;-0.3681317155172241;3.2064339859397144;-1.6970464490847519
B;151.9;0.14183640263478026;0.027843163785629343;-0.26838367482277814;-0.6160351214061013;0.2393178975132777;-0.37650386804525304;3.1502720591675626;-1.6825945438569363
B;152.0;0.18038481072605705;0.04051655317363689;-0.3177386708736538;-0.6272351279727877;0.24040487937532617;-0.38445999117166707;3.09936401526312;-1.6663167416827989
B;152.1;0.22287216780809693;0.05345993908001212;-0.363330409140286;-0.6378904254687008;0.24378592964293588;-0.39191981898752815;3.0527828674832165;-1.6487895967576822
B;152.2;0.2699588373848041;0.06668649080556577;-0.4039644469490562;-0.6477734745010828;0.2497950011572172;-0.39876169687206975;3.0100942259097216;-1.630255008990238
B;152.3;0.3221305086890265;0.08018422234521694;-0.4384687511438079;-0.6566567131780161;0.2587028882947031;-0.40487243253291716;2.9708189337594426;-1.6110043251146298
B;152.4;0.3786130355878825;0.09384575402873452;-0.46710801947919256;-0.6645559007266586;0.2702501798566388;-0.41026709062538913;2.9349985969018846;-1.5911724164007843
B;152.5;0.43852685609773445;0.10758333637055095;-0.49065635095287563;-0.671581009624564;0.28410217450446495;-0.41499636382248895;2.9029219975778364;-1.570736636567684
B;152.6;0.5003503708589729;0.121172721788259;-0.5093855714562712;-0.677734366835443;0.29975875170629607;-0.41910114834136003;2.874510976680421;-1.5500522642599428
B;152.7;0.5623698364767016;0.13437477337538972;-0.523770530620256;-0.6830520252086592;0.3166344565989547;-0.42264258361885965;2.8497271722157738;-1.5294638127909455
B;152.8;0.6245498039603863;0.14721943240383872;-0.5343198833371061;-0.6876094545316622;0.3346550688523813;-0.42564019602620284;2.8286910104696794;-1.5088271215468527
B;152.9;0.6870333696835367;0.1597497888750361;-0.5413375287432305;-0.6914489489002058;0.3538247547871016;-0.4280969572135067;2.811459081496251;-1.488018963447601
B;153.0;0.7496026715400159;0.17199849935494527;-0.5457495624747191;-0.6947202844758182;0.3739659387989498;-0.43006506947567047;2.7982796609873564;-1.4668120328690755
B;153.1;0.8121526629472022;0.18401640392507979;-0.5484770409901008;-0.6975746394650058;0.3949305132239722;-0.4315962287219772;2.789381673178868;-1.444953102280623
