Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch5_HbO;Ch5_HbR
G;-14.5;0.7682058217264238;-0.4615461861668324;0.7079758092898909;-0.24015915691169099;1.4250477878763927;0.3913407346487565;1.4686721409622905;0.835919471062927
G;-14.4;0.7919486643456857;-0.4508689566436068;0.7118790441234397;-0.24043451115404846;1.3906643917339778;0.37632155288362057;1.425143790576695;0.8060281845593611
G;-14.3;0.8153648324838123;-0.4400790055391255;0.7165647869535943;-0.2401989410418528;1.3571907966000003;0.361669924018698;1.3820643286315732;0.7761354468076815
G;-14.2;0.8374214092768808;-0.4297636645715448;0.7218624361951536;-0.2395723227375175;1.3249542593630057;0.3473675713950204;1.3404193723997442;0.7466468126468024
G;-14.1;0.8572291119436164;-0.4203813340902327;0.7275276316143584;-0.2386546222941046;1.2943503410260577;0.33347398947019613;1.3011039675040297;0.7179694316090592
G;-14.0;0.8735269929770606;-0.41270989855966445;0.7334506525067055;-0.23760790931001807;1.2656032881494514;0.3198601842464157;1.2652734518114128;0.6905405840982972
G;-13.9;0.8851660129384689;-0.40744221034004013;0.7395033001788835;-0.23657600532983647;1.2389651597019062;0.3064378553823701;1.2339935219440608;0.6647730072847162
G;-13.8;0.8924401221960441;-0.40430435677827337;0.745609563897772;-0.23551042277677858;1.214488920922686;0.29333650959139135;1.2069773807088886;0.640646437770128
G;-13.7;0.8959702650454542;-0.4028324264238341;0.7517521625534509;-0.23433005516771832;1.1920793147032551;0.28067657951690617;1.1836066338232119;0.6180209752017416
G;-13.6;0.8965448211587139;-0.40237276449098136;0.757775357476369;-0.2328979976630583;1.171954171962482;0.2687857657535675;1.1632058431958585;0.596765826714607
G;-13.5;0.8951533277450032;-0.402136375817987;0.7635263293324739;-0.23105159155572075;1.154303002280586;0.2580225319175966;1.1449117127732436;0.5766911938767234
G;-13.4;0.8917712162182987;-0.4021542660436044;0.7690383310335251;-0.2288261380794907;1.1389023942257772;0.2482876791722548;1.1286823221553632;0.5578215864556566
G;-13.3;0.8862123602925349;-0.40257306571044094;0.7743412790320301;-0.2262789105708798;1.1255572348644236;0.23945637171785972;1.1146382842950895;0.5402262513699818
G;-13.2;0.8787018953698773;-0.4032616183514319;0.7794942153638549;-0.22341848459416802;1.1139443897470525;0.23143756846459684;1.1024682062202844;0.5238450254752522
G;-13.1;0.8694092956015265;-0.4041410809060588;0.784568157073088;-0.22026701700390205;1.1037106444357843;0.22410843492056465;1.0919138063885292;0.5086282515444971
G;-13.0;0.8590921700932173;-0.40457692484931673;0.7893639226595348;-0.21667781441610945;1.0952404847863235;0.21786122152130183;1.0824027855130662;0.4944550508437171
G;-12.9;0.8487982058344556;-0.40367773188616507;0.7935956970512223;-0.212435661309339;1.0891322054433807;0.21327072198762753;1.0731427305674357;0.4811511290363666
G;-12.8;0.838860437290486;-0.4011578448672273;0.7971098463029098;-0.20747882139136387;1.085654138101158;0.210559253512681;1.0639662759524935;0.46870266361432034
G;-12.7;0.8296689120844283;-0.3966844964463556;0.7997300712839812;-0.20173053869991175;1.0851435958502709;0.20999458966832307;1.0546808315458893;0.4570853978822482
G;-12.6;0.8221008490057597;-0.38952011750278803;0.8012644321965148;-0.19503315168189062;1.087884356340573;0.2119645755677677;1.0445060004977478;0.44613417633454056
G;-12.5;0.8168014778507615;-0.3791262776195614;0.8015833696767114;-0.18728668978736973;1.0939700477688454;0.21670683889220665;1.0328187304737244;0.4357283941267225
G;-12.4;0.8149870556285466;-0.364516915034625;0.8004471775106383;-0.17826394995893047;1.1038669784253505;0.2247671218215448;1.0186028300596348;0.4256134278943966
