Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch4_HbO;Ch4_HbR;Ch5_HbO;Ch5_HbR;Ch6_HbO;Ch6_HbR;Ch8_HbO;Ch8_HbR
C;33.6;0.49681648260954003;0.1710099998645207;0.8154659474013783;0.26966738706039806;-0.5104652037646833;-0.0828037437896505;-0.04626750857344675;-0.08094875786568778;0.029890912858640206;-0.03194400667424091;-0.22626148127627044;0.029109424754854896;0.6570103278099602;0.3271269257975824
C;33.7;0.4975049210724618;0.17693287372668376;0.8190999592165049;0.269949809651731;-0.5075281808715477;-0.08324937925892151;-0.029891064438835713;-0.07641794606337626;0.03200255964905807;-0.033170542487305;-0.20881456088661032;0.03228845810776093;0.6248498003525853;0.2911711898184457
C;33.8;0.49450119555246075;0.1798904301965223;0.8198648354697298;0.2695874381103618;-0.5036810441158774;-0.08357678527205836;-0.014322718104018861;-0.07217866822330699;0.0320285032581733;-0.03523104018284151;-0.1924222872531498;0.03512051441437469;0.5826927368995491;0.24866302975144094
C;33.9;0.48712583120443886;0.17925926420671168;0.8172686208394353;0.2684898707206411;-0.498732873002643;-0.08375405420598181;0.0003169161785763208;-0.06826999566743197;0.029526510416324925;-0.038302333013573886;-0.17733532786036355;0.03755663331640191;0.5286646612788388;0.19834326851248818
C;34.0;0.4757907992325392;0.17537537682533433;0.8115577491073953;0.26671225992699554;-0.4928398330948216;-0.08380232400040066;0.013931099065015218;-0.06470614435577637;0.02474952068842562;-0.042264337367862836;-0.16358051465230528;0.03959887338911061;0.4642272769970823;0.14132090724321955
C;34.1;0.4611761170894346;0.16879216946568487;0.8031880271885061;0.26435011280475607;-0.48621732954950403;-0.08374949323998981;0.026517193479467238;-0.06147122990128118;0.018104389695910328;-0.046938631744644965;-0.1510570856450526;0.041278963264956836;0.39144695709468635;0.07908583726737817
C;34.2;0.44397196440530706;0.16013313984079947;0.7925439465973785;0.26149576439392686;-0.47917065368800316;-0.0836455884476881;0.037809132851752025;-0.05862132251838936;0.010062428614794783;-0.05209752638041465;-0.13988282519595563;0.042573437869410036;0.3131179773545085;0.013804046142073645
C;34.3;0.4250254849084989;0.15015977165311334;0.7801160170660868;0.25826254183948105;-0.47205504924377983;-0.08354814569160451;0.047543006283319755;-0.05620918701617761;0.0011945597522817764;-0.05747057544074963;-0.13014523111738585;0.04346632362039138;0.23251897336302463;-0.052015702447278045
C;34.4;0.4045938902419426;0.1390114074880735;0.7661309410260859;0.2546976348452912;-0.46489484877496956;-0.08345102163996243;0.05588891168287802;-0.054180013238168456;-0.008399033067542305;-0.06302515058791158;-0.1216809765479332;0.04400755059156358;0.14999257939674138;-0.11822241625340624
C;34.5;0.38278489868295695;0.12669829066229532;0.7507178277331779;0.25083179496053365;-0.45766867186150684;-0.08334175208453987;0.06301904689788174;-0.05248144418622047;-0.0187105526383764;-0.06876883519844768;-0.1143533498848468;0.04423914415178487;0.06543389916825504;-0.18498016664537076
