Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR
S_andar;-16.0;-0.2763938146330638;-0.11646443166835097;-0.31166663342304;-0.18446998185870944;-0.28288259015933015;-0.10816110614369912
S_andar;-15.9;-0.2771216012954989;-0.11711316869611421;-0.31226211142467886;-0.1845059543995009;-0.2849412543365357;-0.11124198580589573
S_andar;-15.8;-0.2774501394683444;-0.1176930051207572;-0.31257699244721415;-0.18450730378096836;-0.286275428593723;-0.11361187007325668
S_andar;-15.7;-0.2772519617547813;-0.11817469109033363;-0.31253159420439935;-0.18446238192819742;-0.2867265563757009;-0.11512565198158242
S_andar;-15.6;-0.2764950262553283;-0.11853886070930697;-0.31208824863518725;-0.18435258183107406;-0.28631195983486;-0.11583545056911637
S_andar;-15.5;-0.2751922017591282;-0.1187783982204742;-0.31123868483704875;-0.18416637315505557;-0.2851166113033754;-0.11585993176857778
S_andar;-15.4;-0.27339922882203993;-0.11888041844493547;-0.30999404413063836;-0.18386967123054543;-0.28318020560774304;-0.11524158143059848
S_andar;-15.3;-0.271216732499747;-0.1188337058658;-0.308387505185463;-0.18342282055294357;-0.2805733566268094;-0.11404376925880877
S_andar;-15.2;-0.26874115913749286;-0.11864731272621398;-0.30647301147998185;-0.18282365972888126;-0.27737455605806005;-0.11232446395520013
S_andar;-15.1;-0.2660631257297208;-0.11832824751756421;-0.3043022040819192;-0.18207006086442057;-0.2736395692882265;-0.11011263444064712
S_andar;-15.0;-0.2633102847293358;-0.11787393921064382;-0.3019296776320983;-0.18114660108575764;-0.26949230873620866;-0.10751750109353475
S_andar;-14.9;-0.26058818814583073;-0.11728325051111632;-0.29940082884989305;-0.180043873051825;-0.26505510475505734;-0.10465420277572379
S_andar;-14.8;-0.25791826190963896;-0.11652479608156519;-0.2966979393242859;-0.17871600146945887;-0.2603100461110577;-0.10150637699934295
S_andar;-14.7;-0.2552813420762572;-0.11556205127057106;-0.293778311536502;-0.17710955164016884;-0.2552113223830723;-0.09804411020714321
S_andar;-14.6;-0.2525949298791108;-0.1143962499036193;-0.2906063210913601;-0.1752273390867809;-0.24972541619195887;-0.09425971996486515
S_andar;-14.5;-0.24974753648736403;-0.11303498958749048;-0.28713890548142107;-0.17308009026602544;-0.24380260198070047;-0.09013576460934614
S_andar;-14.4;-0.2466512853770393;-0.1114909411272551;-0.28333888656398987;-0.1706695908493674;-0.23747141728223653;-0.08575477904948592
S_andar;-14.3;-0.2432343936652286;-0.1097871069988301;-0.27918571378757395;-0.16801026828053045;-0.23078944135222823;-0.08122495793311524
S_andar;-14.2;-0.23945429326428513;-0.10792436560845386;-0.2746562065231233;-0.16508624500535474;-0.22375376379232303;-0.07657575480426493
S_andar;-14.1;-0.23529297642283886;-0.10590160650235214;-0.2697369217482315;-0.16187873403558184;-0.2163712379128242;-0.07183819441961603
S_andar;-14.0;-0.23077509085534587;-0.10374447617326643;-0.26446946714979536;-0.15842469515008917;-0.20868056219600728;-0.06703371902123534
S_andar;-13.9;-0.22593928682308828;-0.10148049022452676;-0.2589080597963189;-0.1547714100992965;-0.20071700658956804;-0.062164027907356534
S_andar;-13.8;-0.22081159444666998;-0.09913735882698349;-0.25309157779782954;-0.15095938212969706;-0.19256965104797974;-0.0573079302769921
S_andar;-13.7;-0.21540350266680708;-0.09674690522941276;-0.24705631549130924;-0.14703885861187915;-0.18433866735310733;-0.05255796109043942
S_andar;-13.6;-0.2096988528373922;-0.09431864539901946;-0.24081021310125283;-0.1430337256051777;-0.17604562307406635;-0.04792546912160267
S_andar;-13.5;-0.20366773060394827;-0.09185882304756898;-0.23434971762960277;-0.13896078978477622;-0.1677077802295921;-0.043426237903220866
S_andar;-13.4;-0.19724458132105482;-0.08939232388550122;-0.2276780364315405;-0.13487338833739937;-0.15934762571221572;-0.03908180803897343
S_andar;-13.3;-0.19037341827512222;-0.08694217653829739;-0.22080254242210984;-0.13082253762648266;-0.15097752511362206;-0.03489879571703103
S_andar;-13.2;-0.1830360209786841;-0.08453894855697763;-0.21373887762519228;-0.1268460231166637;-0.14268679790804129;-0.030983001024892598
S_andar;-13.1;-0.17525164255075598;-0.08221564557287486;-0.20652001809200904;-0.12298019841014396;-0.134587956544852;-0.027458366753362995
S_andar;-13.0;-0.1671252354818673;-0.07997508382129315;-0.19919820011442457;-0.11922183286430732;-0.12672644680549272;-0.024339914599012413
S_andar;-12.9;-0.15880936810194157;-0.07781453743343869;-0.1918411163784599;-0.11555543796232826;-0.1191517616417137;-0.02163299237439187
S_andar;-12.8;-0.15048184593788605;-0.07574230416347749;-0.18454671402203715;-0.1119944065157421;-0.11192978624378291;-0.019339934470164355
S_andar;-12.7;-0.14232240102625582;-0.07376231319894444;-0.17741335885611864;-0.10855070678212941;-0.10510760689976006;-0.017435597949849058
S_andar;-12.6;-0.13450120147724842;-0.07189134602534919;-0.17053195281960232;-0.10523652678928386;-0.09879141871023744;-0.01597463365636509
S_andar;-12.5;-0.1271573386844711;-0.07014792097373279;-0.1639813044819176;-0.10206928385664105;-0.09308289966669303;-0.015016027943522303
S_andar;-12.4;-0.12034035821205968;-0.06852337734905989;-0.15778204003109852;-0.09903861601705444;-0.08796962367782157;-0.01451370997543222
S_andar;-12.3;-0.11405397037124487;-0.06700221030782538;-0.1519273093993192;-0.09612573902585542;-0.0834081297931375;-0.014404496761901697
S_andar;-12.2;-0.10826083836889477;-0.0655721727980807;-0.14640878425522352;-0.09333870879891704;-0.07933310390901216;-0.014608908274384547
S_andar;-12.1;-0.10290240651639593;-0.06421549021224315;-0.14120790507541336;-0.09068422041591129;-0.07565052864459165;-0.015022420705304906
S_andar;-12.0;-0.09794134892026829;-0.06292103315058295;-0.13630473263720866;-0.0881564758289839;-0.07231824625550676;-0.01561101336180748
S_andar;-11.9;-0.09335263190431853;-0.06168034318791227;-0.13168704970244427;-0.08575311166370314;-0.06930568977397566;-0.016351420757113377
S_andar;-11.8;-0.0891413305430353;-0.06047033306125105;-0.12734675661139772;-0.08345109744936385;-0.06653747654099273;-0.01715601526492172
S_andar;-11.7;-0.08532313784794532;-0.05926997135881118;-0.12327840458336503;-0.08122448570195617;-0.06394980950104756;-0.01794726026181248
S_andar;-11.6;-0.08192694094466191;-0.058069595772902716;-0.11950771722778697;-0.07908427217920577;-0.0614953795280373;-0.01864283342760631
S_andar;-11.5;-0.07897933640046428;-0.05686473631865763;-0.11606628581455603;-0.07705148174772214;-0.05913436767020208;-0.01916091375056883
S_andar;-11.4;-0.07646262681158866;-0.055667108262006604;-0.11295564047336448;-0.07514295495833823;-0.0568923251596809;-0.019522330222737416
S_andar;-11.3;-0.07432967458189488;-0.054493713980232616;-0.11016625892632703;-0.07338261833859328;-0.05480794137835776;-0.01977155527166241
S_andar;-11.2;-0.07251988654020458;-0.05335768805065122;-0.10768195180061735;-0.07178821384382639;-0.052889797768872704;-0.01991202181997087
S_andar;-11.1;-0.07095984720094872;-0.05227087345033343;-0.10547470497106914;-0.07037019507290143;-0.05114654096370419;-0.019957160087369363
S_andar;-11.0;-0.06954079541672797;-0.05123528530786814;-0.1035101735358106;-0.06915492860767136;-0.04954674748920329;-0.01988293506754424
S_andar;-10.9;-0.06816767217298736;-0.0502497898736487;-0.10175859925436193;-0.06816468237198148;-0.048051428842679655;-0.019654369145783335
S_andar;-10.8;-0.06678106399648964;-0.04931163036874642;-0.10018006840737836;-0.06738974553220123;-0.04666329826686777;-0.019309081529592653
S_andar;-10.7;-0.06534470698852601;-0.04841751010637774;-0.0987397147666833;-0.06681328694485789;-0.04539482083883861;-0.018898466970753258
S_andar;-10.6;-0.06391788794812214;-0.04757295291076025;-0.09744832950153359;-0.06640942836333696;-0.04428048345000146;-0.0184547959301411
S_andar;-10.5;-0.06259611783969898;-0.046788019629484534;-0.09632958952535287;-0.06614551090074272;-0.04337426427953517;-0.01802339041033063
S_andar;-10.4;-0.061438505220986706;-0.04607267155130712;-0.09540566144795637;-0.06601365228896539;-0.04270718738951196;-0.017627257244106076
S_andar;-10.3;-0.06050750012776085;-0.04543909221328635;-0.09470442828910652;-0.06601032000130003;-0.04231016897770967;-0.017282072296125328
S_andar;-10.2;-0.05984810588927214;-0.04490249025332238;-0.09423152223634279;-0.06611936953790876;-0.04224244072845185;-0.017057157238118847
S_andar;-10.1;-0.05947865319294898;-0.044473726700660965;-0.09398000333404433;-0.06632627237455058;-0.04255039145392825;-0.017017881444226113
S_andar;-10.0;-0.05944115280448692;-0.044163140687612845;-0.09395640232807612;-0.0666093526000684;-0.043275230168998036;-0.01719971572837453
S_andar;-9.9;-0.0597623878235094;-0.043973341513092734;-0.0941557699317439;-0.06694017639085992;-0.04444110096120113;-0.01762593190949735
S_andar;-9.8;-0.06039985049679597;-0.04388567106286301;-0.0945513088269685;-0.0673074809160834;-0.045996165114391196;-0.01825892602801904
S_andar;-9.7;-0.061305199108116604;-0.0438751735007985;-0.09511584552936814;-0.06770136348695344;-0.04786753681864564;-0.019038983223026662
S_andar;-9.6;-0.06240765218615163;-0.04390457119094959;-0.09578961092007354;-0.06808941714184513;-0.049974417599720766;-0.0199285334765813
S_andar;-9.5;-0.06362972511350584;-0.04393542001995199;-0.0965105145472025;-0.06844235366094642;-0.05223026698744526;-0.02088906574782534
S_andar;-9.4;-0.06499209916817783;-0.043951648756392014;-0.09727227645379255;-0.06873262601790575;-0.054603827706591446;-0.021896690285159615
S_andar;-9.3;-0.06652199178659135;-0.04394203007761721;-0.09807144984623672;-0.06893335143866475;-0.05707618526048108;-0.022938945718115278
S_andar;-9.2;-0.0682171605015407;-0.043906832687369945;-0.0989161089908599;-0.06905589063605344;-0.05962347961133663;-0.023992734867613663
S_andar;-9.1;-0.07007856164267512;-0.04385320444330709;-0.09982419317085611;-0.06912222176415384;-0.06223161707175873;-0.025036970839887207
S_andar;-9.0;-0.07200348244507193;-0.043766533670833496;-0.10073858063750052;-0.06913370533875796;-0.06484893288785365;-0.026064696986983993
S_andar;-8.9;-0.0738499451134631;-0.0436254985033977;-0.10158118116242676;-0.0690922523337707;-0.0674070447035211;-0.02706513077809669
S_andar;-8.8;-0.07556526748599168;-0.043420602107192785;-0.10232380624002602;-0.06899511491431554;-0.06987828103951177;-0.028027781686935427
S_andar;-8.7;-0.07708830851901016;-0.04313762687057743;-0.1029288254615306;-0.06883301921493734;-0.07222864035377174;-0.0289413706626771
S_andar;-8.6;-0.07832334168425703;-0.042755270828343406;-0.10335327673354922;-0.06861239934773877;-0.07439092222234756;-0.02976372238718117
S_andar;-8.5;-0.07920327496918222;-0.04225875377214772;-0.10357272074714619;-0.0683436187046702;-0.0763111658971205;-0.0304542180246834
S_andar;-8.4;-0.07958037325337752;-0.041616262154731576;-0.10349714345569261;-0.06801811903745802;-0.07789850678932098;-0.03098855755495844
S_andar;-8.3;-0.07931230526006505;-0.040801367728120486;-0.10303877535838701;-0.06762988713956641;-0.0790699428073065;-0.03135365990014982
S_andar;-8.2;-0.0784439763863869;-0.039834119865512996;-0.1022206850192049;-0.06718392824622299;-0.07985918627056776;-0.03157984364147692
S_andar;-8.1;-0.07705699081274098;-0.03874625351930927;-0.10108462947655195;-0.0666857434133945;-0.08032901108015356;-0.0317167360702455
S_andar;-8.0;-0.07524320788374173;-0.037582095639875135;-0.09969532677614179;-0.0661628366107152;-0.08055250310492301;-0.031811790714443955
S_andar;-7.9;-0.07312748644096256;-0.036393156323946574;-0.09813965350267573;-0.06564601555314109;-0.08062164808485761;-0.031914618537565165
S_andar;-7.8;-0.07070798085876007;-0.03519832630138442;-0.09641412692997164;-0.06514197912649644;-0.08056126176744005;-0.032068182084438845
S_andar;-7.7;-0.06796365958597228;-0.03400846432968674;-0.09450409657734227;-0.06465444556286304;-0.0803801166185707;-0.032304053749121486
S_andar;-7.6;-0.06497272655242714;-0.03283878420573094;-0.0924496802531607;-0.06417759428827807;-0.08012401167642391;-0.03264060059495755
S_andar;-7.5;-0.0618100840512632;-0.031696921791359856;-0.0902857044903902;-0.0636993555701948;-0.0798295027182272;-0.0330854230699309
S_andar;-7.4;-0.0585928697606759;-0.030601623937360767;-0.08809092300442067;-0.06323047356630118;-0.07954260986367956;-0.03362605604639368
S_andar;-7.3;-0.05546988615181725;-0.029578212284186556;-0.08596763689855536;-0.06278888644147518;-0.07932202871537175;-0.034246045274101355
S_andar;-7.2;-0.052462397384551274;-0.028627852457183245;-0.08392845700182061;-0.06237859600723672;-0.0791681806500204;-0.03493385512101632
S_andar;-7.1;-0.04958676052972777;-0.02775357162021974;-0.08198490831090144;-0.06200705322770039;-0.07908071009182915;-0.03568007440192833
S_andar;-7.0;-0.04695949293135815;-0.026984293357515288;-0.08021006870308867;-0.06169032041623579;-0.07912094385947821;-0.0364985825582842
S_andar;-6.9;-0.04467993448710228;-0.02634469425513819;-0.07866278921820413;-0.06143852367713398;-0.07934374610090345;-0.037406619600726554
S_andar;-6.8;-0.04292212180485766;-0.025876035521118723;-0.07746261541360866;-0.06127550974867413;-0.07983581248620375;-0.03841332804384834
S_andar;-6.7;-0.0418711821883857;-0.02561844316256412;-0.07673677624161712;-0.06122190593236221;-0.0806860918999055;-0.03952344371709415
S_andar;-6.6;-0.041490243994035225;-0.025550710667674448;-0.0764547833565139;-0.06125558284380217;-0.08186137835830287;-0.04071748904117811
S_andar;-6.5;-0.041694190997819014;-0.025634055331777983;-0.07655308254041149;-0.06134302430643679;-0.08329580971109252;-0.041960316520582186
S_andar;-6.4;-0.04244755812371359;-0.025835593886673003;-0.07699674877118934;-0.06144877101250312;-0.08494711840820468;-0.04321952188483191
S_andar;-6.3;-0.04367549491392442;-0.02611253589653595;-0.0777224577282789;-0.061531741224933434;-0.08675276633613915;-0.044459818613027835
S_andar;-6.2;-0.045391099671492796;-0.026440288435993775;-0.07873545086079758;-0.06157129089834168;-0.08868454235733658;-0.045628826602988504
S_andar;-6.1;-0.04762687632516904;-0.02680370452109626;-0.08005584254339393;-0.06155537978582348;-0.09072859971909786;-0.04668143718678808
S_andar;-6.0;-0.05024753010653349;-0.02716412633260079;-0.08158814790530666;-0.061463372175685205;-0.09280406672935815;-0.047589729832442806
S_andar;-5.9;-0.05309932714181809;-0.027486104078839002;-0.0832260340176525;-0.0612789200681787;-0.0948272494150908;-0.04833512314324162
S_andar;-5.8;-0.05607911727422277;-0.027759431412651914;-0.08489433690340054;-0.06099501281287578;-0.09676128742519019;-0.048940965811506754
S_andar;-5.7;-0.059067116980498824;-0.02797536183278515;-0.08650459163924928;-0.060602146443661464;-0.09857012766422368;-0.04944657382337292
S_andar;-5.6;-0.0620414590591718;-0.028139974047816096;-0.08804153210178356;-0.06009926520766706;-0.10024903028088783;-0.04986966101627255
S_andar;-5.5;-0.06500290190865599;-0.028263425034939615;-0.08950548715170736;-0.05948639304356229;-0.10180421482469448;-0.050228800562257536
S_andar;-5.4;-0.06782463152129736;-0.028320078516331115;-0.09080257706493189;-0.058735487025916466;-0.1031807798287998;-0.05053996825569529
S_andar;-5.3;-0.07038004977583867;-0.028280548621175683;-0.09184022223239818;-0.057818720680527846;-0.10431914071866188;-0.05080855066618417
S_andar;-5.2;-0.07255065840365482;-0.02812257060607859;-0.0925301366245943;-0.056718388181499435;-0.10517521473606717;-0.05105357826928314
S_andar;-5.1;-0.07420691595697448;-0.02782158090587794;-0.09277641015828486;-0.05542058456696175;-0.10570150682839685;-0.051291864987331515
S_andar;-5.0;-0.0753603297403016;-0.027383360909385868;-0.09259376045526313;-0.05394632662146881;-0.10589955085152258;-0.05150580778876446
S_andar;-4.9;-0.07606092230419925;-0.02682745380042162;-0.09202830345367108;-0.052333000485155434;-0.10578882730972516;-0.05167508700276047
S_andar;-4.8;-0.07626149345727118;-0.026149118844854602;-0.09105276486300617;-0.0506020394354012;-0.10534780329972815;-0.05178231156530977
S_andar;-4.7;-0.07593272024810105;-0.025347784793714467;-0.08965394207135624;-0.04877742891042791;-0.1045601795762332;-0.05180648631267015
S_andar;-4.6;-0.0750449162394018;-0.02444321796153437;-0.08782114095679372;-0.04689580550338146;-0.10342670582233104;-0.051762925435580254
S_andar;-4.5;-0.07355765908567502;-0.023450748193981852;-0.08553353873722624;-0.04498511719199261;-0.10194462234783241;-0.05167190510650288
S_andar;-4.4;-0.07156995751534012;-0.022404030280938958;-0.08287296166611213;-0.043075167845763485;-0.1001521068911142;-0.0515244488795874
S_andar;-4.3;-0.06921438581353812;-0.021340082937388427;-0.07994489340372368;-0.04119324888740383;-0.09810152956688789;-0.05131006304637209
S_andar;-4.2;-0.0665167228182737;-0.020241631390235604;-0.07676346639341425;-0.03931845834536274;-0.09579021724380166;-0.05099941459795421
S_andar;-4.1;-0.06350201001852174;-0.019079188044961448;-0.07333957402348901;-0.03741982063912763;-0.09320930517306536;-0.05054884822224581
S_andar;-4.0;-0.06019541955100305;-0.017843593816945447;-0.06968995461090177;-0.03549062584722629;-0.09037833649403382;-0.049951438793820024
S_andar;-3.9;-0.0566000031256495;-0.016519760769723835;-0.06581415199052998;-0.03352173082176879;-0.08731013101557927;-0.04920249041648583
S_andar;-3.8;-0.052803560803941885;-0.015107706564439827;-0.061780557071456244;-0.031524575014462375;-0.08403407096038773;-0.048260845611519
S_andar;-3.7;-0.048908927289330606;-0.013619622287014632;-0.0576717664242965;-0.02952125923009774;-0.08058879788649698;-0.0470929279193637
S_andar;-3.6;-0.044923180580434874;-0.012032600703120622;-0.053489110746578916;-0.02749624009593532;-0.07695896870361363;-0.045658794892486476
S_andar;-3.5;-0.04084514416649121;-0.01032472989490918;-0.049227565644454074;-0.02542943566446043;-0.07311833347061736;-0.043918570435528714
S_andar;-3.4;-0.036684498459943704;-0.008516322912106578;-0.04489707311365265;-0.023325917681974673;-0.06908456451728107;-0.04190730291923028
S_andar;-3.3;-0.03243631385724122;-0.0066305527645718065;-0.04049445578579114;-0.02118387639128816;-0.06487799289464835;-0.03968232662029214
S_andar;-3.2;-0.02815853953135594;-0.004704779813238691;-0.036069785774117236;-0.01901134121834369;-0.06051587529352265;-0.03726656480564827
S_andar;-3.1;-0.02392379101864961;-0.002784705423138689;-0.031685876727529205;-0.016823361871640685;-0.05602964986997527;-0.03469276405136945
S_andar;-3.0;-0.01973403183894007;-0.0008662779514350127;-0.0273337599071537;-0.014582469977642898;-0.05142433274057545;-0.03198914997198754
S_andar;-2.9;-0.015592436059014503;0.0010590679028252836;-0.02300615495836489;-0.012253374488206958;-0.04670267581425591;-0.029173076288662614
S_andar;-2.8;-0.01151384576290404;0.0029737327693060145;-0.018713366403254383;-0.009843561541474255;-0.04192558704654381;-0.026312920684007146
S_andar;-2.7;-0.007505768820847081;0.004860664986805929;-0.014461334183769381;-0.007369258814336366;-0.037161469490937904;-0.023482985243958865
S_andar;-2.6;-0.003645899029764088;0.006669391518494994;-0.010331949067123425;-0.0048992997755989975;-0.032461390941475265;-0.02069728216773381
S_andar;-2.5;-3.245504028104307e-05;0.008332870399897718;-0.006430714179176178;-0.002526057036520424;-0.027880517961818896;-0.01796441921119385
S_andar;-2.4;0.0033052171313840972;0.00982781602727556;-0.0027920169703881115;-0.00028975323130175923;-0.023438192016587145;-0.015290902806170958
S_andar;-2.3;0.00633797753993548;0.011131908844816074;0.0005495739736014471;0.0017721998749662404;-0.019140777902109107;-0.012671768951884044
S_andar;-2.2;0.009019731217518867;0.012193215750309072;0.00354324136305717;0.003602617590709123;-0.015035441291083806;-0.010152523195583019
S_andar;-2.1;0.011322361112338086;0.012971406931528318;0.006158865732082575;0.005162192492109252;-0.011168911325921016;-0.007788084866958922
S_andar;-2.0;0.013164394659344048;0.013406383178363512;0.008311074920548833;0.0063887423925934606;-0.007572223057632499;-0.005585538461405637
S_andar;-1.9;0.014455185489545386;0.013439029338105701;0.009907992795957554;0.007222034503899799;-0.004287606641080188;-0.003553867923286269
S_andar;-1.8;0.015210567971335465;0.013096529552174996;0.010973042318603632;0.007691601970597262;-0.0013233237119392172;-0.0016984812685647555
S_andar;-1.7;0.015463025855725121;0.012426345448491638;0.011546483374089256;0.0078409474771437;0.0013211793878458167;-1.1719266785004123e-05
S_andar;-1.6;0.015212962787602535;0.011453947216782723;0.011642180580861528;0.007691181067400077;0.0035723383160455313;0.001456206178462427
S_andar;-1.5;0.014478562185122001;0.010216419720013192;0.011292417374916042;0.007273386158233475;0.005357551103078784;0.0026497569792685027
S_andar;-1.4;0.013229459988458814;0.008718479380102284;0.010463226392253056;0.006559109039229849;0.006639310720831126;0.003579427518899614
S_andar;-1.3;0.011424783112593317;0.006953974436149757;0.009109444227555663;0.005510473346002964;0.007377901940479603;0.004253110549777173
S_andar;-1.2;0.009125106807546857;0.00497183933325962;0.007289641952259451;0.004162054592942166;0.007612927954900428;0.0046944253244722844
S_andar;-1.1;0.006415695825472412;0.0028297581422398466;0.005086000507574795;0.002565671206129938;0.007419521323593692;0.004942085631621573
S_andar;-1.0;0.0033477745781196333;0.0005602285495251991;0.002568857190897944;0.0007851462528614128;0.0067780114226732024;0.004934363302557365
S_andar;-0.9;-7.034271969352801e-06;-0.001795145320076852;-0.00016374674878960604;-0.0010882055952281533;0.0056671057561175076;0.004588126404019732
S_andar;-0.8;-0.0035880218238624195;-0.004206731347772497;-0.003041225535011627;-0.0029886195173602914;0.0041326552108689185;0.003901445980591056
S_andar;-0.7;-0.007347302382114229;-0.006651684640021305;-0.006004501180183475;-0.004856044921365044;0.002203758247873111;0.002863289604019048
S_andar;-0.6;-0.011156445859865194;-0.009054339475285111;-0.008910464472687174;-0.006569985571155623;-4.826673095514877e-05;0.0014674610788216746
S_andar;-0.5;-0.014888347138874103;-0.011339412849860953;-0.01162452281053028;-0.008023582243570804;-0.002538353846142094;-0.00027098666262626026
S_andar;-0.4;-0.01850280411586258;-0.013471542382201385;-0.014084046515814741;-0.009156138062621277;-0.005338631993303977;-0.0024474373049199194
S_andar;-0.3;-0.021981533788402174;-0.01542585927391027;-0.0162499812182455;-0.009930733997559837;-0.008548317435825403;-0.005170191785520917
S_andar;-0.2;-0.025357500950307532;-0.017222711748116293;-0.018171870651352506;-0.010405012588707407;-0.012178751803171295;-0.008421377468416757
S_andar;-0.1;-0.028698528929597344;-0.018905507257976684;-0.019940002502902843;-0.01067202550947055;-0.016246786164287208;-0.012170098410982266
S_andar;0.0;-0.032013571735410196;-0.020484176994880254;-0.021586346629337783;-0.010791308792738707;-0.02071255602501587;-0.016366037049284632
S_andar;0.1;-0.03529920127681674;-0.02196603252188778;-0.02313585031782317;-0.01081988246204002;-0.025495103492820803;-0.020925264110077446
S_andar;0.2;-0.03859754552706729;-0.023376762578028565;-0.024629093721609152;-0.010794385591723188;-0.030628881749711567;-0.02586871414233327
S_andar;0.3;-0.04192981143161667;-0.024729969243193484;-0.02608152415784204;-0.010728184441211486;-0.036139341387570134;-0.031221271808950846
S_andar;0.4;-0.04529057064210118;-0.026037302431941356;-0.027504445253586418;-0.010634848610390435;-0.041940168224672725;-0.036897617679566785
S_andar;0.5;-0.048671279910642795;-0.027310841294708954;-0.02890924405667228;-0.01052602335014452;-0.04794186441713233;-0.04280599928224982
S_andar;0.6;-0.05196721212837119;-0.02850713527527171;-0.030224037292662764;-0.010378405233517629;-0.05396525660806528;-0.04880707129093009
S_andar;0.7;-0.055055910746959036;-0.029574196708761935;-0.031370672406223044;-0.010176157259996987;-0.05980392021242853;-0.05473463210535767
S_andar;0.8;-0.057908670746494195;-0.030506002411585964;-0.0323477000061656;-0.00994401358469199;-0.06542969442513513;-0.06055273775049175
S_andar;0.9;-0.06050004974142098;-0.03129632994501952;-0.033155881789603825;-0.009710990974336475;-0.0708268019309326;-0.06623632204777508
S_andar;1.0;-0.06283189695796221;-0.03196005697332005;-0.03384614740223668;-0.009557064531672044;-0.07593813212658063;-0.07169197861684706
S_andar;1.1;-0.06492663729079506;-0.03252227476683078;-0.03448297443412418;-0.009562333727433536;-0.08072870408962718;-0.07684208988813124
S_andar;1.2;-0.06669762465033102;-0.03294597568392721;-0.03501565559858122;-0.009727864417496956;-0.08500611070269581;-0.0815261987246334
S_andar;1.3;-0.06802716028669575;-0.03317674030886142;-0.035354596114522074;-0.01001665547754671;-0.0885278035776551;-0.08555911531511429
S_andar;1.4;-0.06887055604140002;-0.03319201496859758;-0.03543394844737868;-0.010351325639285314;-0.09123414769378257;-0.08892246622553257
S_andar;1.5;-0.0691652276176482;-0.03295883305831104;-0.035154661267587706;-0.010614322176248692;-0.09306759199838766;-0.09162033817350368
S_andar;1.6;-0.06883007026567345;-0.032439037422857364;-0.034409086643541364;-0.010678670489674413;-0.09390841768505798;-0.09359723547947318
S_andar;1.7;-0.06780831336422466;-0.03160827377410724;-0.0331113963359142;-0.010428556970089708;-0.0936859610503964;-0.09483200058244678
S_andar;1.8;-0.06594332329290165;-0.030394876327300313;-0.031093446356330823;-0.009721881679474187;-0.09219713543615882;-0.09522352127322309
S_andar;1.9;-0.06309109880849118;-0.028734642491784257;-0.028208976314554768;-0.008443251311452737;-0.08924941210938009;-0.09466747419818189
S_andar;2.0;-0.05928284080591606;-0.0266513039490075;-0.02447788578301413;-0.006593882646729554;-0.08495156602849807;-0.09325776809487696
S_andar;2.1;-0.054600742236408095;-0.024191228572318924;-0.019970644171810825;-0.0042152193038851316;-0.07948537060973404;-0.09113076808477949
S_andar;2.2;-0.0491966246111728;-0.021432956171301587;-0.014836241142544004;-0.0013980276979510542;-0.07306113700739836;-0.08840162695653042
S_andar;2.3;-0.04327667486349096;-0.018478435936505555;-0.009272678830248182;0.0017410148041010487;-0.0659494990467051;-0.0852156114890037
S_andar;2.4;-0.03695158305708457;-0.015371059214238869;-0.0033746389090607565;0.005156491514047179;-0.05826295656798841;-0.08162721950577367
S_andar;2.5;-0.030314163186366372;-0.012144093097071096;0.00278207189746027;0.008819603189849978;-0.050077201314282505;-0.07766577685883247
S_andar;2.6;-0.02351835832763971;-0.008861053088550896;0.009083337065564301;0.012699125838762981;-0.04159449486167777;-0.07346302636728597
S_andar;2.7;-0.01668956096619656;-0.005573808508336331;0.015441974027502248;0.01677712955783761;-0.03299251221790733;-0.06914299812380653
S_andar;2.8;-0.00993768529785033;-0.0023430669574220353;0.02176026500028172;0.021015595057993774;-0.02443281411051057;-0.0648022273542308
S_andar;2.9;-0.003361678542197488;0.0007655915294160209;0.027936803100120144;0.025358163984127824;-0.0160838299736481;-0.06054109549138653
S_andar;3.0;0.0030693184380918836;0.003749602697899146;0.03397412853338633;0.029769895071773522;-0.007935899119547507;-0.05634986408319831
S_andar;3.1;0.009407921258203444;0.006613236266334699;0.039880119709925665;0.03419794246869712;4.690010767127717e-05;-0.052196080986767424
S_andar;3.2;0.01564279391304968;0.009318490049200268;0.04559448572467506;0.038532565710938105;0.007768301849689685;-0.048139843437402074
S_andar;3.3;0.02176486059488525;0.011833186454919264;0.05106215380796897;0.04266613778738204;0.015142071511468735;-0.04423601975474645
S_andar;3.4;0.02768332010210539;0.014091807017583058;0.05614662112848201;0.04645224487472088;0.022000598788137538;-0.04056639143642915
S_andar;3.5;0.03329359423368938;0.01602643358932143;0.06070770278229798;0.04975561848960597;0.02816603528895012;-0.03722104456321418
S_andar;3.6;0.038595792589495304;0.01765299217867522;0.06474822494344146;0.0525708480375906;0.033678994523866024;-0.034163051489908725
S_andar;3.7;0.043624081504681556;0.01901236013498897;0.0683180178352405;0.05493926009387762;0.03864673852295031;-0.031317360058513266
S_andar;3.8;0.048445640431982184;0.020144394503653906;0.07150721148582573;0.05693330575212974;0.04316456363592813;-0.02864979449760341
S_andar;3.9;0.053174969806596195;0.02110986006639326;0.0744586401967684;0.0586628129275808;0.0473836778328387;-0.026103646225851485
S_andar;4.0;0.0579103984999243;0.02195005832950958;0.07727587645803435;0.06019670089636442;0.05141631767228727;-0.023629102389570722
