Condicao;Trial;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch4_HbO;Ch4_HbR;Ch5_HbO;Ch5_HbR;Ch6_HbO;Ch6_HbR;Ch7_HbO;Ch7_HbR;Ch8_HbO;Ch8_HbR
A;1;6.7;0.46325768228581676;-0.035140504509519666;0.1607836077570024;0.04266897101265599;-0.23437104015207844;-0.030071624032640187;-0.4255623861254305;-0.134668490384529;-0.2857890944789112;0.009635390835807556;-0.5051753294787726;-0.16526955472550942;-0.24784259071334347;0.06111362009568433;-0.5358787592792114;0.04199903150590201
A;1;6.8;0.47344703342622996;-0.03234543015577529;0.17116936014210538;0.04462772765905232;-0.2316373337699087;-0.028711658344886537;-0.4164430629307718;-0.13379244778200938;-0.28091131283322035;0.012263203794546484;-0.5048035999915648;-0.16499090208305933;-0.2407350135138282;0.06557702106131469;-0.5306829196823912;0.048010453251727814
A;1;6.9;0.4842449214961819;-0.029463910969171003;0.18221355349271828;0.0467854275648496;-0.22836460710396445;-0.027176798547865033;-0.4068039396453731;-0.13288305027483283;-0.2753079222844299;0.015046551939106756;-0.5040277734231822;-0.1647770858770805;-0.23303394542190503;0.07013479633828146;-0.5247307103150725;0.05418419888277315
A;1;7.0;0.4955420948790774;-0.026495120867616517;0.19373666883763896;0.0490724724966749;-0.22463195530222357;-0.025500534548723586;-0.39680718615777266;-0.13195531730861543;-0.26906919793131223;0.01796785127848377;-0.502868723156638;-0.16459770836733778;-0.2248666417813432;0.07475473975242464;-0.5181805297046971;0.06042736063591825
A;1;7.1;0.5072358958741408;-0.023437913601352278;0.2055713675979689;0.05142118088990877;-0.22051346140450967;-0.023715641875634574;-0.3866059280200327;-0.13102303379126123;-0.262281766127602;0.021009072116290994;-0.5013487621284352;-0.16442405807413873;-0.21634495022826172;0.07940834856263779;-0.5111759233666673;0.06665387944703838
A;1;7.2;0.5192129511836407;-0.020315410021225944;0.21756206838008119;0.05382268098922793;-0.216078655932316;-0.021833834688609777;-0.3763099012890079;-0.13009901748385033;-0.25502413089947673;0.02416222072174712;-0.49947302011645434;-0.16423976707504462;-0.20766973343596096;0.08403656583032326;-0.5039005911121146;0.07278397959219429
A;1;7.3;0.531333816481161;-0.01715793976056279;0.2295190920156216;0.05627406144146452;-0.2114133368203568;-0.019865912138519626;-0.3660452919589243;-0.12919888335998042;-0.24738888439612516;0.02742087676500926;-0.4972423891072335;-0.16402584979668866;-0.19910389608791323;0.08856349267246033;-0.49658967224276296;0.07872074402892348
A;1;7.4;0.5435397083562723;-0.013987453677540174;0.2413843479969202;0.058787759677598306;-0.2065453535035484;-0.017813941010563994;-0.35585287870400073;-0.12832657422055682;-0.2394189910378408;0.030777933456637818;-0.49466539824591393;-0.16378044364840694;-0.19074573186087118;0.09295420775085717;-0.48932057403814433;0.08443413134787203
A;1;7.5;0.555773388254714;-0.01082833947870343;0.2531052949783126;0.06138321059528851;-0.20150044950067958;-0.01567756265355591;-0.3457645071899913;-0.12748552574873795;-0.23115531123655408;0.03422706303044798;-0.49174963774622604;-0.16350375568697206;-0.18269670934363358;0.09717206527774058;-0.4821693315910567;0.08989778784740476
A;1;7.6;0.567874399011191;-0.007701081135615517;0.2644501475529122;0.06402075484052805;-0.19638661969480076;-0.013482185846595662;-0.33595593016852643;-0.12669392535083546;-0.22271290810422073;0.037756639196079966;-0.48850378587903887;-0.1631646650275682;-0.1752236062294621;0.10114553377134072;-0.4753962835174619;0.09499429684435068
A;1;7.7;0.579692649955402;-0.0046211390907027194;0.27520273838880804;0.06665128541237353;-0.19130646918281435;-0.011256423749133937;-0.32660145099137505;-0.1259682574573162;-0.21420376359357896;0.04135293531240514;-0.4849412697768889;-0.162731799347533;-0.16855705165241552;0.10481393879427614;-0.4692351324935755;0.09961376612310024
A;1;7.8;0.5910535775324046;-0.0016141885394804767;0.28510739783247185;0.06924230850305069;-0.18637774096121618;-0.009024297954084659;-0.31787806924072903;-0.12532939941037835;-0.20575053569995205;0.045004703504749166;-0.48106945134780776;-0.16217395352598984;-0.16300049624704105;0.10809480548098582;-0.46397836123390324;0.10363010021535857
A;1;7.9;0.60179142766055;0.0012962376441731926;0.29392360862447475;0.07175930356760674;-0.18171319370520322;-0.006810170425215034;-0.30995740838160746;-0.12479657962912682;-0.19747165296878144;0.04870053720072587;-0.4768970976687976;-0.16146097538776694;-0.15883714967411056;0.11091162754492823;-0.45990017597859634;0.1069246844974665
A;1;8.0;0.6119252911182684;0.004103991776321703;0.3017235049469775;0.07420420728502997;-0.17728972789362984;-0.004617955477772107;-0.30281497659820467;-0.12436135887108701;-0.1893712501000202;0.05242720215698071;-0.47245156943076605;-0.16060325223397864;-0.15596666497498024;0.1132834114075294;-0.4569073380471922;0.10953330539977157
A;1;8.1;0.6215296624050648;0.006805946608388513;0.3086690667749368;0.07659599077007595;-0.17304372504633392;-0.002443602573714898;-0.2963592068068577;-0.12400809971203763;-0.1814183663995781;0.05617103429696435;-0.46776575195446224;-0.15962516134871585;-0.15418013765879657;0.11525480355820461;-0.4548018455959122;0.11153855135142354
A;1;8.2;0.6306571910642145;0.009405481387514403;0.31488944782642836;0.07892637814999803;-0.16893357681574983;-0.00029246419665884815;-0.29055248226708574;-0.1237218099993811;-0.17360030435061624;0.059919545880046776;-0.4628695928114208;-0.1585397218236615;-0.15330516399685923;0.1168670169487438;-0.4534232003259948;0.11300243000644761
A;1;8.3;0.6393859440179934;0.01190858582247678;0.3205573706879923;0.08119160483739973;-0.16489917374492435;0.0018326420451701964;-0.28532944522245085;-0.12348352516921857;-0.16588880159941155;0.06365983883951021;-0.45779593689535414;-0.15736543160691774;-0.15311478822409352;0.11817517313924908;-0.45255942284412054;0.11400876027436713
A;1;8.4;0.6477393671231431;0.014305058489864741;0.3257324536535524;0.08340778736810872;-0.16091874742099854;0.003931756073733972;-0.2806387781017792;-0.12328860875903569;-0.15828471803745714;0.06737832577332536;-0.4525740621553256;-0.15611821129678383;-0.15351795161668758;0.11919257946368722;-0.45212920011071933;0.11459701995900984
A;1;8.5;0.6557200697036043;0.016583675715360346;0.3304343886964185;0.0855852105964674;-0.15698888004913414;0.006002163127727833;-0.27645395409201967;-0.12313604731992012;-0.15080243216798372;0.07106243406992974;-0.44723019880022896;-0.1548088835076067;-0.15447313075306912;0.1199207976825245;-0.4520985812805014;0.11478834634536428
A;1;8.6;0.663387605646844;0.01873536670422471;0.33479340531998325;0.08775326649156456;-0.15305635147783292;0.008049522460777503;-0.27267232540219855;-0.12301449262790864;-0.14341822750205502;0.07469724809538913;-0.44179819540070486;-0.15346279904253635;-0.15580370832546198;0.12039412877669609;-0.45230451854680087;0.11465669640501819
A;1;8.7;0.6708005852607091;0.020751127255665747;0.338932304940859;0.08994149140101415;-0.14907090099747045;0.010079460598585221;-0.2691912981628928;-0.12291372325428096;-0.13610924127765323;0.07826818036916805;-0.4363115573078389;-0.15210527873593094;-0.15734041297346657;0.12064495228089056;-0.4525918892437879;0.11427430476222522
A;1;8.8;0.6779861359649813;0.022638685480274923;0.34292509870594046;0.09212244297129679;-0.1450227084007718;0.012079986048747493;-0.26601996800904093;-0.12282249557861213;-0.1288816033540101;0.08176716538680573;-0.4307922936363342;-0.15073906846637009;-0.15898406231153928;0.120701473825092;-0.45286922994775036;0.11367899930469827
A;1;8.9;0.6849712470918492;0.024410592023252242;0.3468587495312301;0.09425597305561961;-0.1409022046141697;0.014035535983171421;-0.2631846800038131;-0.12272593963025624;-0.1217427054324709;0.08518720294138848;-0.42526052011211224;-0.14936259669933527;-0.16062472851312215;0.12059887633079969;-0.4530333070528183;0.11290960159722196
A;1;9.0;0.6917599993994186;0.0260728793274132;0.35073924626673847;0.09631119955993839;-0.1367263013572;0.015931744231804323;-0.2607172379001286;-0.12262152623798173;-0.11471476882466902;0.088521243365701;-0.41973588518304084;-0.14797458794723894;-0.1622353743861158;0.12034591212813384;-0.4530665629437278;0.11197863976440736
A;1;9.1;0.6983535481533423;0.027633888761707137;0.3545654008393706;0.09825119622535938;-0.13251719652012817;0.01775249952606206;-0.2586604645116095;-0.1225067870007912;-0.10782237623118363;0.09176354562229516;-0.414235683094927;-0.14657114328776277;-0.1637989379286413;0.11995073400668765;-0.452960695235058;0.11089488778067835
A;1;9.2;0.7047898780394748;0.0290968679293786;0.3584691547897956;0.10006559828796746;-0.12823810217592602;0.019491125793740238;-0.2569781985775723;-0.1223627931741813;-0.10105718957744436;0.09490279916783173;-0.4087852856954841;-0.1451603546571496;-0.1651500520086122;0.11945831607263369;-0.452560653467156;0.10971872375236025
A;1;9.3;0.7111063735894554;0.030460455798857033;0.36257912549902915;0.1017563205555625;-0.12384863531153378;0.021144253005697777;-0.25561367375098865;-0.12217233165572683;-0.09440869425334242;0.09792597940779668;-0.40341235086436367;-0.14375400626523582;-0.16612197104999815;0.11891098380127252;-0.45171258997158326;0.10851202052072262
A;1;9.4;0.7173531117834608;0.031736336790268105;0.3670410149192005;0.10330075156638463;-0.11931221247201584;0.022703066204996958;-0.25454132313964717;-0.12191341602995465;-0.08786171613889238;0.10082624096426329;-0.3981355758620353;-0.14235695732489972;-0.16653994562697605;0.11836151658021343;-0.45024935030458124;0.10734110553880472
A;1;9.5;0.7235715345364451;0.03293297972321074;0.3719914566397593;0.10468169092382595;-0.11459376121490727;0.024159769995626412;-0.2537307769135957;-0.12156488108584185;-0.08140374125918903;0.10359575393901199;-0.3929735965717134;-0.14097388648536047;-0.1662384984494114;0.1178594997352147;-0.4480137586468853;0.10626797755893502
A;1;9.6;0.7297478454173456;0.03404292258793706;0.37737000162006584;0.10590203437904133;-0.1097214602338461;0.0255083711136308;-0.2531679885378928;-0.1211364366210379;-0.07506046675932865;0.10622453865587733;-0.387948248241905;-0.1396108299944787;-0.16524600242705123;0.11739089222835242;-0.44505310235170104;0.10528969173715996
A;1;9.7;0.7358609356200674;0.03505964170165221;0.3830603566608479;0.10696337826962354;-0.10474432420993907;0.02674236997511148;-0.25285051096373845;-0.12064619970535961;-0.06886408269869371;0.10870547110402828;-0.38307725241756785;-0.13827254623015595;-0.16364899143640876;0.11692560580478162;-0.44147386696680435;0.10438681936886685
A;1;9.8;0.7418525001884966;0.035958842479764996;0.3889653142939382;0.10789291301410442;-0.09969574715349694;0.02785973839975231;-0.25274794493603103;-0.12010669543445474;-0.0628564614672289;0.11102224711495179;-0.3783849680193665;-0.1369639870818835;-0.16151473953196493;0.1164348147106753;-0.43736438874619754;0.10353529748512136
A;1;9.9;0.7476574623096051;0.03671422545181269;0.39496118058210605;0.10872127585358005;-0.0946173085328681;0.02885909216456728;-0.25283018123351386;-0.1195346997808917;-0.05708361868991041;0.11315858003227852;-0.3738956515603524;-0.13569044222532245;-0.15893670585673902;0.11588129060181807;-0.4328408197580007;0.10270251245026918
A;1;10.0;0.7532935454113066;0.03733620490225409;0.4010039311896394;0.10943405625599079;-0.08953914517162076;0.029733476184636842;-0.2530919089195054;-0.11893595865758932;-0.05154951826329324;0.1151170058991644;-0.36961091973273685;-0.1344529456069159;-0.15593956459004232;0.11526257873331236;-0.42793854645461593;0.10189831109408898
A;1;10.1;0.7587782101705143;0.03783611721796731;0.40707525790779986;0.11001684052755456;-0.0844829277240624;0.030476396143037654;-0.25352422339839276;-0.11831058001850625;-0.046253215995022856;0.11690097745912187;-0.3655281017820986;-0.1332502226217347;-0.15252755300103438;0.11458481380516972;-0.42266896060663406;0.10113862639796034
A;1;10.2;0.7641334135144433;0.038225905035405905;0.4130881222425309;0.11045303883296276;-0.07949377919121403;0.031080655964311532;-0.2541289462345384;-0.11767365807692798;-0.04120277816571516;0.11851424705758884;-0.3616515789322925;-0.13208610669586385;-0.1487636186434953;0.113832508890511;-0.4171108065081306;0.10042283010069397
A;1;10.3;0.7693836033704393;0.038519589539717014;0.4189622028976707;0.11072512913364063;-0.07461519992490118;0.03153945706013506;-0.25490710806769545;-0.11703843473520159;-0.03640215043049366;0.11996260745989762;-0.3579811744064534;-0.13096301036861835;-0.14470800998145705;0.11299311283188151;-0.4113377763230428;0.09975254628991248
A;1;10.4;0.7744326488178981;0.03868339522011999;0.4246356424175728;0.11087710919220495;-0.06986461856462789;0.031854946509673354;-0.2558117829579256;-0.11640472639248056;-0.03189299868183504;0.12122875007572986;-0.35452890038234397;-0.12987722607952357;-0.1404130069700411;0.11204827576952336;-0.40541407160848486;0.09909994694914248
A;1;10.5;0.7791517396012964;0.03866873287613348;0.4300341784714048;0.11097069186718578;-0.06525699719628442;0.032031680013600905;-0.2567842854949349;-0.11577361251375429;-0.02773195192429334;0.12228717838935665;-0.3513165160094731;-0.12882642669728384;-0.13594005778556006;0.11097160907450654;-0.3994174332607692;0.09842421473370733
